id,Apoptosis,G2/_checkpoint,Cell_cycle,pPSM,NMP,Somite,Neural,NMP_GSEA,Muscle,EMT
2995,0.004391301597046746,-0.06818680357816014,-0.09044661547315762,-0.20495629947810304,0.11397666725959552,-0.07151586252017357,-0.09978384006212061,0.5652017817052857,-0.05077419651046175,0.016277723357339548
3458,-0.025510424356439257,-0.058736771902117804,0.05640003151460783,-0.10650046554490268,0.399239669356725,0.7832967780564706,-0.035020248923284945,0.23840836510872718,-0.05077419651046175,-0.037212172996704256
4371,0.04734078467473064,0.041144823133416074,0.11503839480200896,0.10438957146447803,0.21698312926607172,0.5814406134218172,-0.06291432261382614,0.2214989344169105,-0.05077419651046175,0.061898956178761726
4607,-0.047751524345996,-0.03538665067838974,-0.08414502823979204,0.0335257812561377,-0.29144081179288667,0.30497174408471406,0.13992834866835752,0.21225095254965662,-0.05077419651046175,-0.04910375946918344
4953,-0.06598437250877678,-0.04310516279630341,-0.07821160322415453,0.7835844550832237,-0.1715964220481714,0.003618010644932102,-0.3453518686083786,-0.09979908160868395,-0.05077419651046175,-0.05947750759864812
5407,-0.01839457989575478,-0.005537880834504642,0.013099942405356236,0.026545456530498834,0.6293077640168521,-0.11411115379510114,-0.3453518686083786,-0.04052967712828421,-0.05077419651046175,-0.01875945370705431
5529,-0.08182707956728887,-0.04558904695572815,-0.030594827377616176,-0.0746618544788068,-0.44431974165949256,-0.28710258940687966,0.7142186986821939,0.07730644949100902,-0.05077419651046175,-0.04663435208237191
5639,-0.06556290324246054,0.04085287104463977,-0.014684889140907846,0.284272202754695,0.08597248697933606,-0.08284932302671945,-0.3453518686083786,0.2197616345207546,-0.05077419651046175,-0.019184450390243142
5751,0.09863136718279558,0.0775165187145117,0.13491665467916988,0.053845538073974686,0.5070405561143531,0.7499624717561209,-0.19795782641624807,0.20081407122429665,2.499515740443673,0.07402338416030473
5869,-0.05578890100525425,0.06073921940694094,0.13803102099060374,-0.05830540458961654,-0.13016191593036205,-0.28710258940687966,-0.1285105419537323,0.2541880306644738,-0.05077419651046175,0.08280994654705648
6561,-0.14066164998483996,-0.06401581145887068,-0.020171690787012427,0.12060175067418366,-0.07249400927731757,-0.28710258940687966,0.1387563017060781,-0.16815510008656975,-0.05077419651046175,-0.07465295234666654
6562,-0.008862424691204499,-0.09549004850310479,-0.13410048394535432,-0.5401059642709953,-0.18288571754004954,-0.28710258940687966,0.06880456485252806,0.10754289095124214,-0.05077419651046175,-0.04770902582670822
6788,-0.0247418842940756,-0.07590020559753252,-0.05056453953917641,0.3493165871554406,0.9312900201098582,-0.28710258940687966,-0.3453518686083786,-0.21630400299207309,-0.05077419651046175,-0.021017611059649575
7023,0.021154686973578637,-0.10541100357497339,-0.2547648339802714,-0.5401059642709953,-0.08661899917019457,-0.28710258940687966,-0.3453518686083786,-0.24739701775425477,-0.05077419651046175,-0.03798343856970296
7363,-0.036132988825599566,0.15265339764749236,0.1760446925600812,-0.18728436324231745,0.07169676076838076,0.07787584632608849,0.10057124653616967,0.03984007837552174,-0.05077419651046175,-0.05912828036476653
7478,-0.005791285353601467,0.1509869193055916,0.16465979356011973,0.291015361369437,0.24559464799140057,0.5542731767084118,0.035923037929912346,0.3244521219230321,-0.05077419651046175,-0.031795149911910243
7481,0.0011902403703723371,0.04898374754602934,0.20619689203992586,-0.15669464712658926,0.09905759182921535,-0.28710258940687966,-0.06442197022504394,0.06565720224693526,-0.05077419651046175,-0.00453160938101702
7596,-0.006693074758704278,0.005378643790971356,-0.02625538671784829,-0.15160705318799933,-0.11026439730115681,0.0678664270799545,-0.3453518686083786,-0.24902514771949613,-0.05077419651046175,-0.04495807164578077
8051,-0.03916224446965818,0.09485756775555149,0.020485813422165385,-0.33642027262224344,0.6029729326797819,-0.28710258940687966,-0.3453518686083786,-0.04266322435511817,-0.05077419651046175,0.03648575937429446
8058,-0.008225838691674139,-0.16625007384177426,-0.18272483927943212,-0.5401059642709953,0.5244054480156201,-0.28710258940687966,-0.3453518686083786,-0.2151640788979462,-0.05077419651046175,-0.10591438667197947
8283,0.005520133841898651,-0.013477456097057644,-0.18189421702896755,0.6823610466589838,0.1818849695500159,-0.28710258940687966,0.4814857309339406,0.1635321064557617,-0.05077419651046175,0.10976767982287104
8286,-0.06691631170493728,-0.0855656753746237,0.12446409643583421,0.3937493111362601,0.16761860323332511,0.23028354320839733,0.18736945442050792,-0.14735057019617084,-0.05077419651046175,0.08338941831676439
8397,0.021390919050258462,0.1921421396218327,0.03480352705078608,-0.023240777079202732,0.5780647428607938,-0.12281692549283216,0.20671280179153054,-0.06923835635868085,-0.05077419651046175,-0.03828779373554066
8861,-0.03751961985566871,-0.09988692042249131,-0.03297589433331944,-0.12708975553442314,-0.017442763002036055,-0.28710258940687966,0.08176519405356583,0.1662803234817885,-0.05077419651046175,0.10834166073259956
8978,-0.0288453211250279,0.1447447954467753,0.0007416559964969468,-0.05927742978545204,0.3371325565781606,-0.28710258940687966,-0.3453518686083786,-0.0487628005732233,-0.05077419651046175,-0.027244373792459402
9201,0.028283969113441255,0.03293399519658418,-0.11712997378244494,0.039937567187902645,0.0641872630759225,0.26369521498592247,-0.14213328706423323,0.11178612610648744,-0.05077419651046175,-0.06863665760042675
9889,-0.050446424876997166,0.02946964430094028,-0.016805604463522136,-0.1529872238070501,-0.20427470051289784,-0.28710258940687966,-0.3453518686083786,-0.2510190616733937,-0.05077419651046175,-0.10360379520436777
10572,0.05653378372079979,-0.03637618103272377,0.19942254530164888,-0.1509934715947337,-0.02245216982888887,0.06842705273032967,-0.06686391020679859,0.060951674064662426,-0.05077419651046175,0.017883018231632245
10796,0.02030219498561152,0.1490358139969965,0.047699782411605274,-0.09758607129564484,0.24323479897052888,-0.28710258940687966,-0.06242215456574575,0.08380906369803218,-0.05077419651046175,0.06035497868054785
10803,0.01701816075696347,-0.01645226851998051,0.10388119452934544,-0.10963551330932247,-0.44431974165949256,-0.28710258940687966,-0.3453518686083786,-0.1760679464275452,-0.05077419651046175,-0.03291086147090307
11481,0.040991237823330265,0.09017574540873438,0.11461949280323706,0.3283001811802165,-0.1829833208615621,-0.11642115092477093,-0.030942789711194955,0.2413218153323749,-0.05077419651046175,0.08020177194849673
11712,0.14534824378395897,-0.17040106249766035,-0.05432321264386496,0.4108505327342532,-0.11463514903648364,-0.28710258940687966,0.5176787138611976,-0.06437496283545803,-0.05077419651046175,-0.07087657620999611
11828,-0.07235471669939109,0.032842144942841885,0.023523900267307715,-0.08051001869207626,-0.2613260770467027,-0.28710258940687966,-0.3453518686083786,0.1425409195722421,-0.05077419651046175,-0.07265106397919951
11830,-0.096214815524223,-0.03446848120644916,-0.0918982200690199,0.3427045349675484,-0.44431974165949256,0.14775147416908516,-0.3453518686083786,0.30648202080020837,-0.05077419651046175,-0.06868670808007966
12049,0.12355826816533416,-0.03997153726730658,-0.041620019443661206,0.6624980627829998,-0.022906449232177054,0.4405048375828415,-0.15999955851123837,-0.03017621393308253,-0.05077419651046175,0.04394925939524282
12278,0.07233870505938104,0.07387634411413155,0.18003462641286172,-0.09274339316107912,-0.23481170799292056,-0.10189205539336824,-0.20027562916507677,0.12598939642888937,-0.05077419651046175,-0.05969637170963681
12505,0.06681134886557158,0.048524183848328406,0.13302365721853662,-0.0010295600261072124,0.7095027127041958,-0.1674931810400957,0.10950094555198098,0.13274395525528673,-0.05077419651046175,0.14762604101996843
12509,-0.11364146230397013,-0.05300986233763059,-0.12089492992332168,-0.5401059642709953,0.1059426780350027,-0.04954473726886741,0.010928175665881723,-0.13477965428211022,-0.05077419651046175,0.013598397670606074
12510,0.054415752395079724,0.07444310623978187,0.3852796831240724,-0.5401059642709953,0.6098830426253244,-0.28710258940687966,-0.3453518686083786,-0.14922625702540215,-0.05077419651046175,-0.010499622790734207
12734,0.07702796849977267,0.07222463665975509,0.00856011675004202,-0.2605410250995267,0.21549418211154533,0.22543383912150755,1.2717412385153095,0.17243732920489915,-0.05077419651046175,0.12021370512902345
12961,0.05596077654106795,0.2719788444204584,0.10441782458624438,-0.267847117185548,0.09005908141570085,-0.08111494878425614,0.19618834728811307,0.033447759958279415,-0.05077419651046175,0.0706052397218635
13077,0.050505846649813085,0.1462281394016574,0.039521679566642876,0.0092078119959879,0.24729062808716903,-0.11250313742702134,-0.3453518686083786,0.05408713428451241,-0.05077419651046175,0.02217218798898842
13085,-0.09520877998925852,-0.042907312960746895,-0.020799251978917483,-0.5401059642709953,-0.2579346847087193,0.00702290318593159,-0.3453518686083786,-0.10725961812124005,-0.05077419651046175,-0.08575958453196468
13417,0.1341563961632122,0.21904860819004993,0.11452172921063958,-0.20075865898196288,0.5540133212214127,-0.12456652820778694,-0.09670818041072259,0.027929037372311248,-0.05077419651046175,0.06412004164922665
13426,-0.09910797127083956,-0.10580779597816037,-0.17189510915634668,-0.5401059642709953,-0.17971648027681783,-0.28710258940687966,-0.3453518686083786,-0.046991022587863966,-0.05077419651046175,-0.012062378554009781
14216,0.06634376505401636,0.06066077806853653,0.1341633767932464,-0.18094592265632967,1.0400409627034655,-0.1484405522300121,-0.18740632346530695,-0.17227628283559648,-0.05077419651046175,-0.11326747399885724
14336,-0.05024534927764297,-0.044367972814146645,-0.20637507612771422,0.4723404229339457,0.12591731492656913,0.43122780173098657,-0.3453518686083786,0.042259473161662654,-0.05077419651046175,-0.13541771845491204
14900,-0.057347053297840934,-0.04877064926737357,0.021728742058955735,-0.3278222936879843,0.3584732673954542,-0.28710258940687966,-0.18980917245247658,-0.09665809795571381,-0.05077419651046175,-0.06703680349380296
15014,0.09813670628151067,0.005187837914357865,0.14381129362613793,1.1952898907759744,-0.02629172915546255,0.47226601012390423,0.9775166418780898,-0.001843596831020087,-0.05077419651046175,0.09291655100602018
15362,-0.08724611194139065,0.05620177648440315,-0.12507167371242864,-0.5401059642709953,-0.44431974165949256,-0.28710258940687966,-0.3453518686083786,0.08315800518141964,-0.05077419651046175,-0.016567627527942073
15587,0.0012458115463486173,-0.08862239109883022,-0.021242078759108093,1.737081656004783,0.10384352927046371,-0.28710258940687966,-0.08678706496963313,-0.025574915949410908,-0.05077419651046175,-0.08972890673699951
15590,-0.08955194232484492,0.06373136795554078,0.04571893622485046,-0.10727383428854577,-0.16929915091755277,-0.28710258940687966,-0.3453518686083786,0.03389980256404119,-0.05077419651046175,-0.07659340335294541
15705,-0.08251243583444239,-0.1560001781765747,-0.013588585871683616,-0.5401059642709953,-0.17138038969100547,0.4270674089145803,-0.3453518686083786,-0.03255874614308199,-0.05077419651046175,-0.03906452939495601
15706,-0.133183033812332,-0.08633523022291176,-0.09019184654789278,-0.5401059642709953,-0.0530537486448973,-0.28710258940687966,-0.3453518686083786,0.008767165885364733,-0.05077419651046175,0.0035504941989863126
15707,-0.021541747959610565,-0.10717830547716561,-0.15677455066933496,0.7734764102898433,-0.25421328001145627,0.37530283133399817,-0.3453518686083786,0.43256975017878213,-0.05077419651046175,-0.07397879568848541
16384,-0.025856004627854777,0.13581281832433834,0.3749150832675569,0.9876901012953363,-0.11463514903648364,1.7706487334246526,0.02646901607226275,0.15191385064077317,-0.05077419651046175,0.017916568783241903
16953,0.002776875540193658,0.00592825751473383,0.10876306904588043,0.012068942901169888,0.0018449818314353963,-0.28710258940687966,-0.07015723580355888,0.013295542444268596,-0.05077419651046175,0.09499400196182566
17182,-0.007598297410486549,0.06977210490476445,-0.06287202681651462,0.09429260662927164,0.6216673456919786,-0.28710258940687966,0.28994340839194344,-0.10559988868135285,-0.05077419651046175,-0.12171611756536793
17980,0.05618753639854345,0.16454302641754,-0.17157839386427065,0.24549115217869294,0.5010729580035257,0.03504018238521145,0.42250091619580615,-0.17564839457455725,-0.05077419651046175,0.0364742131051076
18664,0.0015203722998316186,0.012705111751403288,0.04140518089065337,-0.19317592246041962,0.09964690655446853,-0.28710258940687966,0.28566061652541425,-0.11243204862400728,-0.05077419651046175,-0.08467011785746141
18779,0.01869019480480181,-0.04454948019817839,-0.027596860946524394,-0.5401059642709953,-0.2901203916029731,0.9267663720711526,0.32809652414429524,0.041111719813800233,-0.05077419651046175,0.088382190801447
18897,-0.05246732648318994,-0.039957558651829,-0.06890976093701942,-0.5401059642709953,0.7018171093441482,-0.28710258940687966,-0.3453518686083786,-0.04756507021516478,-0.05077419651046175,0.012317369982192737
19003,0.002184503093354322,0.02535642473479645,0.12229218375650094,-0.5401059642709953,0.4224171609460291,0.33491689127530483,0.6023209543561876,-0.08386907498632333,-0.05077419651046175,0.04606562727727382
19005,0.06276727958958155,-0.0019452635075950047,0.0590532685336172,-0.2721902193296759,-0.013118120962367006,0.19753639058444436,0.1632539047658151,0.11436827724418254,-0.05077419651046175,-0.015983838509632357
19009,0.079630294762707,-0.04063583563592386,0.08799237249396077,-0.5401059642709953,0.06373632357184178,0.10294305623439812,0.5604922205490948,0.21049467548902748,-0.05077419651046175,-0.004693180657879198
19010,0.08738987956430423,-0.044776499033080695,-0.12524922649525344,-0.5401059642709953,-0.2675607196046979,-0.28710258940687966,-0.3453518686083786,-0.2411789812772742,-0.05077419651046175,-0.11643174169481134
19231,0.0006978407009038372,0.17612059374950215,0.05727182051473454,0.5112627344421656,0.45865333059555385,-0.012635060692716565,0.2818952368232873,0.292646929540623,-0.05077419651046175,0.09912159949319681
19234,-0.0019315116153674117,0.11584068992895055,0.31449994346771215,-0.18593075880098547,0.274007682124005,-0.28710258940687966,0.4546047429424387,-0.08530111059170968,-0.05077419651046175,-0.0827503810926473
19236,-0.09950652169774352,-0.09906964460707679,-0.11461742753220297,1.0393807090178913,0.17508773664218086,0.021945904089287916,-0.02661702719597714,0.062227028377735055,-0.05077419651046175,0.01032267589473112
19349,-0.06311576293757375,0.011845276816859224,0.03328257077494806,0.1447474218350257,-0.13523451329952188,-0.28710258940687966,0.09251629453631999,-0.12863605710329895,-0.05077419651046175,-0.009391042833396986
19351,0.013289038893189869,-0.14146419270508306,-0.08327940232768223,-0.1261665179804876,-0.19061599805886553,-0.28710258940687966,-0.3453518686083786,0.06632795150172804,-0.05077419651046175,-0.11784074489284879
19461,-0.04911726952982364,0.0428598231710107,0.05298789585912336,-0.09563859672971115,0.7842987938344704,-0.28710258940687966,0.2731330180665637,0.10727986770686034,-0.05077419651046175,0.09972593632477762
19695,-0.027180045576176884,-0.09954174343707627,-0.23951356303517043,-0.5401059642709953,0.32504896454197924,-0.01635179911559363,-0.036948198496940435,-0.1190799852372848,-0.05077419651046175,-0.03478680410837087
19801,0.08794877982836351,0.025226010099175383,0.0967649530801754,0.29475774601030885,-0.050609883123516,-0.13448405176482983,-0.014693792777719247,-0.018083985628631637,-0.05077419651046175,0.10751656038369564
20151,0.05301521567197081,0.03213011382503391,-0.07111473265237928,-0.07044069582401408,0.05264533552563983,-0.28710258940687966,-0.3453518686083786,0.06670623868265385,-0.05077419651046175,-0.11185451163967637
20379,-0.037168775905591006,-0.05657602957297681,0.03591121561353424,0.3870651901063647,0.700100782405033,-0.28710258940687966,-0.3453518686083786,-0.16784394463146798,-0.05077419651046175,0.06660088178684105
20489,-0.04243731186360214,0.054260922820379746,0.02746805186959714,-0.16231116938346865,-0.2938961910317281,-0.28710258940687966,-0.3453518686083786,-0.06686153047101372,-0.05077419651046175,-0.04731226295254126
20717,-0.01131829829251076,-0.002903634302384195,0.03628561448470399,-0.18828083805373688,0.4324237836030332,-0.28710258940687966,-0.09355049250570925,-0.03425993621349298,-0.05077419651046175,-0.05180782834678285
20827,-0.0716884693114475,0.026294886446495157,0.1102871261111696,0.9055915745997911,0.40725996530434927,-0.006910018093144298,0.19459536722478984,0.09865280204715854,-0.05077419651046175,0.026439542909490577
20832,-0.12223675252792153,-0.011837988837718296,0.1477192033516314,-0.10140017995759039,-0.26964374651507306,-0.28710258940687966,0.630163061670169,0.0590916555695185,-0.05077419651046175,0.04781021429490422
20833,-0.06849020945183709,-0.09154846424702401,0.009252517696168385,-0.5401059642709953,-0.03304079220456858,-0.28710258940687966,-0.3453518686083786,-0.060930162154305606,-0.05077419651046175,-0.035512089048024734
21972,0.05382113902339316,0.19995787922816108,0.20214051662533003,0.9666941420328137,-0.44431974165949256,-0.28710258940687966,0.3349960581737447,-0.18196593191647598,-0.05077419651046175,-0.012462093421836386
21973,-0.11824171928185,0.005602164342738994,-0.0011609323037351255,-0.5401059642709953,0.1969334965687275,-0.28710258940687966,-0.3453518686083786,-0.04356274177596894,-0.05077419651046175,-0.06525528998670078
642,0.05170231449358248,0.060739561623690555,0.20192781242781802,0.44163334788675895,0.49693172420853643,-0.28710258940687966,-0.13284215927382048,0.0013957297837242704,-0.05077419651046175,-0.07647539316758259
1030,-0.07673132757780753,-0.10376887634192805,-0.06458393806738053,0.7691343175065982,0.6196185612914181,-0.28710258940687966,-0.3453518686083786,-0.23976056742088975,-0.05077419651046175,-0.05290574849700627
1666,-0.08257339000332306,-0.06510348607194513,-0.00786400190623983,0.8837081249819623,0.5051944997650104,-0.28710258940687966,-0.3453518686083786,0.1355283316591496,-0.05077419651046175,0.07962756817894462
1668,-0.03865058476875488,0.05877936352873617,0.0003549346266197738,-0.5401059642709953,-0.1943733975560526,-0.28710258940687966,0.08503988930877407,-0.24510706861837098,-0.05077419651046175,-0.11981341795460744
1671,-0.09941465701463807,-0.03071590084038941,-0.07013084067066229,-0.5401059642709953,-0.16470446656348875,-0.28710258940687966,0.1479159421013616,-0.12991922624877936,-0.05077419651046175,-0.062201618231977215
2053,-0.06474571003458898,-0.15597308709783655,-0.2588077866167955,0.32414200769658064,1.158406902158115,-0.28710258940687966,-0.3453518686083786,0.09338198269373156,-0.05077419651046175,-0.0793526320609503
2307,0.03983882474185388,0.07277421214173352,0.19375071351144335,0.29182303040051916,0.2103231798553868,0.09742530085400741,0.18655062052852828,0.09701824162241647,-0.05077419651046175,0.029632687132858018
3206,-0.051854328377674765,-0.043720284751413076,0.007442848755066105,0.7537191802097736,-0.17666181622017169,0.5939581824204906,-0.3453518686083786,-0.09051947254170649,-0.05077419651046175,-0.06872613881483679
3331,-0.053347900786564324,-0.0402553468922851,-0.04296756691973372,0.3675226915953828,-0.0908649068616332,-0.061091463255157116,-0.3453518686083786,-0.1092186538350073,-0.05077419651046175,-0.014607676811004902
3461,-0.04565563449273981,0.08566147535984452,0.2559580599128619,0.7520668383195062,-0.270274058045349,-0.28710258940687966,0.06656250005053621,-0.04856599424902544,-0.05077419651046175,-0.007428888321904351
4354,0.0862010555630596,0.015120935088919636,-0.020658517486320985,0.1204178573723409,0.25884251747393716,-0.28710258940687966,-0.014982061913795586,-0.003081879423130814,-0.05077419651046175,-0.079337680623623
4996,-0.007897086583416138,-0.03306214762586144,-0.06528699450517846,0.8007905026431009,0.13358233288343793,0.005026218086896673,0.0927715759797762,-0.1922866873854776,-0.05077419651046175,0.03600264059797335
5508,-0.03190253238719065,0.07487284245443424,0.04138205231786172,-0.15006920163281878,0.09610606680658566,-0.28710258940687966,-0.3453518686083786,-0.07169300685176452,-0.05077419651046175,-0.005329443661528218
6407,0.024794036916009593,-0.029616169268732666,-0.24988277008662846,-0.07962930043931356,0.03161045875573347,-0.28710258940687966,-0.3453518686083786,0.20229731947681595,-0.05077419651046175,0.017692411311585547
7046,-0.04698080631185459,0.054326704119710856,0.11183019900509052,0.11957583921861464,0.19533997690599625,-0.28710258940687966,-0.3453518686083786,0.29342529737885154,-0.05077419651046175,-0.014499351992551925
7556,-0.03249786492220034,0.03822402713356908,0.08071159434790323,-0.15404105365648535,-0.44431974165949256,-0.044529972859846785,-0.06904506584279767,-0.006408073582639521,-0.05077419651046175,-0.08984179934408706
7557,-0.073499629591306,-0.07404518190488818,-0.21641801915699152,-0.1573051837225956,0.3103549957954918,-0.28710258940687966,0.2175117672941791,-0.039166806845608124,-0.05077419651046175,-0.039927994806188555
7558,-0.0007380592971253693,-0.12827607192748008,-0.14261956260884215,0.7465440577328611,0.13190740048412905,0.13647506637804413,-0.3453518686083786,-0.23839781263269963,-0.05077419651046175,-0.03501064819050098
7812,-0.11964184701732626,0.034044627914036264,-0.047866301411155915,0.8366239305981469,0.4700036341973894,-0.28710258940687966,0.4725302456356109,-0.03485008780826996,-0.05077419651046175,-0.04644006702127223
8323,0.06858555111614054,0.023183260224704547,-0.08909586903750014,0.15626669743841393,-0.29715292595457493,-0.28710258940687966,0.06187545429154777,0.08069650793034205,-0.05077419651046175,0.020423123785188305
8705,0.10247423471217736,0.06076461923496314,0.12535977683592478,0.755880893253086,0.5492623953812598,0.40387681273347004,0.21471375411798727,0.3043731053541092,-0.05077419651046175,0.004442813154913095
8967,-0.03771303363329992,-0.19884686511376817,-0.051905750663733645,-0.07606950026130883,-0.11208881884056525,-0.28710258940687966,-0.3453518686083786,-0.027676892307142383,-0.05077419651046175,-0.06900457030168256
9217,0.09310957037586555,-0.006406973356356998,-0.07331137579516524,0.5053280531171825,0.21724287656117441,-0.11696613298862182,-0.3453518686083786,-0.07634509721684263,-0.05077419651046175,-0.024595009470471545
9477,-0.11113139966705766,0.009751196530624869,-0.1644390065482016,0.16215904052018987,-0.2544031901859817,0.012595788604333625,-0.3453518686083786,-0.21011262136989153,-0.05077419651046175,-0.03581619329545117
9986,0.1148154292386778,0.023567901714144003,-0.01734670020853074,1.2444525143470235,0.5216158005111966,0.5165724977568182,-0.3453518686083786,-0.014752585944324458,-0.05077419651046175,-0.06422747688782257
9989,-0.0006627497060634243,-0.1210718586230611,0.03867809467712446,-0.09453159388126982,0.15503182950539354,-0.28710258940687966,-0.3453518686083786,0.1263571918666773,-0.05077419651046175,-0.003416569225534774
10117,-0.03696567169872773,0.07725481866307694,-0.041711409031571126,-0.0874260407472718,-0.44431974165949256,-0.28710258940687966,-0.3453518686083786,-0.20879492986625406,-0.05077419651046175,-0.1447882559591345
10248,-0.0023249308550568996,0.0727753778268913,-0.10451346673751803,-0.05781779571647035,0.005962731148100019,-0.28710258940687966,-0.3453518686083786,-0.23575122431659223,-0.05077419651046175,-0.11323695052777506
10499,0.04855978200311293,-0.10406132490395266,-0.2667382035160412,-0.5401059642709953,-0.44431974165949256,0.03565216401051771,1.2682325191034516,0.24423741618304717,-0.05077419651046175,0.13477809129741697
10625,-0.03232770477181765,0.054986948024822846,0.15271192929775979,0.3070787309577437,0.15720487624978113,-0.28710258940687966,-0.3453518686083786,-0.13671230751489777,-0.05077419651046175,-0.03455004420214744
10628,-0.07655393727468929,-0.17664317659954593,-0.024874849568701986,-0.08528916030799245,-0.44431974165949256,-0.28710258940687966,-0.3453518686083786,-0.0587559549067524,-0.05077419651046175,-0.005142486395975545
11265,-0.08469725986749631,-0.13969649875016144,-0.20409943657186053,-0.5401059642709953,0.06920682761850558,1.0128537747327258,0.5088759916879622,-0.11164474630257083,-0.05077419651046175,0.05219960922310655
11649,0.12248120868552669,0.07795186740252982,0.06427047558857739,-0.053474773313080426,-0.2802025884984067,0.5903667318941783,0.31868844406013025,0.12405403561393362,-0.05077419651046175,-0.037287966897876036
11907,0.02888362221755394,-0.11120044051407253,-0.23207900876638385,-0.5401059642709953,0.2683928589646768,0.7651176565116123,-0.3453518686083786,-0.2309016339425407,-0.05077419651046175,-0.030036119762345496
12034,-0.06461043370065615,-0.07792147369197439,-0.048139973134625785,0.2780643663083593,-0.08972361197972524,0.007440933846600262,-0.11463460982180078,0.040914673313024556,-0.05077419651046175,-0.029789245528400465
12418,0.00543878764729259,-0.060815557301454305,0.056345843806601036,-0.2169212471501238,0.16766433097767366,-0.28710258940687966,-0.3453518686083786,-0.04291258390110154,-0.05077419651046175,0.01848988084740678
12930,-0.15408721967795874,0.015417845152476628,-0.0369473771966287,-0.09246398314150422,-0.44431974165949256,-0.28710258940687966,0.12857619016457145,0.12001955369445147,-0.05077419651046175,-0.029317736231453527
13309,-0.05179552022499435,-0.10149300622017296,0.1296645589122208,-0.5401059642709953,-0.16324471747322203,-0.28710258940687966,-0.3453518686083786,0.2249003967735531,-0.05077419651046175,0.023788137158722293
13818,-0.09251058206975599,0.05012888846619638,0.14912846183814707,-0.14072534963694602,0.02590344382309901,0.13585888116815115,-0.3453518686083786,0.0645819004072432,-0.05077419651046175,-0.07318666330625709
14578,-0.03201264837671285,-0.01743401603381473,-0.1087411116311092,-0.19074639156257364,0.2448584379020753,0.05401639797045407,0.2659720249271051,0.09414214165548532,-0.05077419651046175,0.01830575137315409
14703,0.04882600934056631,0.11441123945989615,0.10277535291813976,0.4666393274152077,0.44495674438618754,-0.1243597670365259,-0.1270036250504437,-0.08204501653764164,-0.05077419651046175,0.019770607681239494
